Up to £1000,201920,1102390,3075283
Up to £1000,201819,995553,2153905
>£1000,201920,215390,626940
>£1000,201819,192097,452236
<£0,201920,77545,142328
£0,201920,49399,137919
<£0,201819,67656,101383
£0,201819,43059,86992
NULL,201819,903,4878
NULL,201920,530,1728
